customer_id,signup_date,country,city,birth_year,gender,acquisition_channel,newsletter_opt_in,loyalty_tier
C012252,2023-04-05,Austria,Linz,1989,female,social_media,True,Silver
C012253,2024-01-06,Germany,Frankfurt,1978,female,paid_search,False,Bronze
C012254,2022-12-20,Austria,Vienna,1969,male,social_media,True,Bronze
C012255,2025-11-02,Germany,Berlin,1991,male,referral,False,Platinum
C012256,2022-01-08,Austria,Innsbruck,,male,social_media,True,Bronze
C012257,2025-10-01,Germany,Stuttgart,,female,direct,False,Gold
C012258,2024-02-12,Germany,Karlsruhe,1956,male,direct,True,Bronze
C012259,2022-02-25,Germany,Karlsruhe,1956,female,social_media,True,Gold
C012260,2022-06-18,Germany,Essen,2001,not_specified,referral,True,Bronze
C012261,2022-05-29,Germany,Stuttgart,1987,female,direct,False,Platinum
C012262,2023-02-20,Switzerland,Geneva,1998,female,referral,False,Bronze
C012263,2023-04-27,Germany,Stuttgart,1976,male,social_media,True,Platinum
C012264,2024-07-15,Germany,Hanover,1961,female,email,False,Bronze
C012265,2023-03-26,Germany,Mannheim,2006,female,social_media,True,Platinum
C012266,2024-11-13,Switzerland,Winterthur,1992,female,paid_search,True,Bronze
C012267,2023-03-01,Germany,Muenster,1989,male,email,False,Bronze
C012268,2023-01-16,Germany,Nuremberg,1958,male,organic_search,False,Bronze
C012269,2023-02-02,Germany,Bremen,1958,female,organic_search,True,Gold
C012270,2023-04-21,Germany,Leipzig,2002,male,social_media,True,Bronze
C012271,2025-04-25,Germany,Dusseldorf,1999,female,paid_search,False,Bronze
C012272,2022-12-23,Germany,Leipzig,1961,female,organic_search,True,Bronze
C012273,2023-01-30,Germany,Augsburg,1984,female,direct,False,Bronze
C012274,2025-10-14,Germany,Bremen,1973,female,affiliate,True,Bronze
C012275,2024-08-02,Germany,Frankfurt,1987,male,paid_search,False,Bronze
C012276,2022-10-03,Switzerland,Geneva,1999,female,email,False,Gold
C012277,2025-06-08,Germany,Berlin,1987,female,direct,True,Bronze
C012278,2022-09-22,Austria,Klagenfurt,1965,male,paid_search,True,Silver
C012279,2022-08-23,Germany,Frankfurt,1975,female,organic_search,True,Bronze
C012280,2023-10-06,Switzerland,Zurich,2003,female,email,False,Bronze
C012281,2024-09-25,Germany,Stuttgart,1958,male,paid_search,True,Bronze
C012282,2022-10-01,Switzerland,Lausanne,1989,female,paid_search,True,Silver
C012283,2024-12-24,Germany,Muenster,1980,female,referral,False,Bronze
C012284,2022-08-15,Germany,Augsburg,1979,male,direct,True,Bronze
C012285,2025-02-03,Germany,Cologne,1956,male,organic_search,False,Bronze
C012286,2022-05-19,Germany,Bremen,1961,female,paid_search,True,Bronze
C012287,2023-11-03,Germany,Karlsruhe,1978,female,direct,True,Bronze
C012288,2024-07-14,Germany,Mannheim,1989,male,referral,False,Bronze
C012289,2023-01-19,Germany,Essen,1963,female,direct,True,Gold
C012290,2024-06-03,Austria,Graz,1985,female,social_media,True,Gold
C012291,2024-09-22,Germany,Mannheim,2001,male,referral,True,Gold
C012292,2024-07-28,Germany,Dortmund,1976,female,paid_search,True,Gold
C012293,2023-07-28,Germany,Frankfurt,1992,male,organic_search,False,Bronze
C012294,2025-01-22,Germany,Bonn,1975,female,organic_search,False,Bronze
C012295,2024-11-23,Germany,Augsburg,1959,male,direct,False,Silver
C012296,2023-04-17,Germany,Augsburg,1985,female,email,True,Bronze
C012297,2024-11-25,Austria,Villach,1959,male,paid_search,True,Platinum
C012298,2025-08-20,Austria,Innsbruck,1976,male,referral,True,Silver
C012299,2025-03-26,Germany,Mannheim,1970,female,direct,True,Bronze
C012300,2024-11-25,Germany,Frankfurt,1990,female,email,False,Gold
C012301,2025-01-12,Austria,Linz,1956,male,organic_search,False,Bronze
C012302,2025-03-08,Germany,Munich,1977,male,paid_search,True,Bronze
C012303,2023-02-22,Germany,Hamburg,1960,male,organic_search,False,Silver
C012304,2024-11-07,Germany,Karlsruhe,2005,female,referral,True,Silver
C012305,2022-10-16,Austria,Salzburg,1991,male,direct,False,Bronze
C012306,2023-06-02,Germany,Dresden,1983,female,social_media,True,Bronze
C012307,2025-09-12,Germany,Hamburg,2000,male,email,True,Silver
C012308,2023-02-13,Switzerland,Geneva,1962,male,referral,True,Silver
C012309,2025-05-04,Switzerland,Zurich,1988,female,organic_search,True,Bronze
C012310,2023-09-03,Germany,Essen,2005,female,paid_search,True,Bronze
C012311,2022-10-31,Germany,Dresden,1979,male,organic_search,False,Bronze
C012312,2022-05-21,Switzerland,Zurich,2006,male,social_media,True,Bronze
C012313,2024-03-03,Germany,Bonn,1999,male,organic_search,False,Bronze
C012314,2023-10-15,Austria,Vienna,2006,male,direct,True,Silver
C012315,2024-01-09,Germany,Karlsruhe,1962,male,social_media,True,Silver
C012316,2022-03-04,Germany,Wiesbaden,1970,male,direct,True,Bronze
C012317,2023-01-23,Austria,Innsbruck,1995,male,social_media,False,Gold
C012318,2022-01-06,Germany,Bremen,1972,female,direct,False,Gold
C012319,2023-03-14,Germany,Bonn,1992,male,organic_search,True,Bronze
C012320,2025-09-08,Germany,Frankfurt,1955,female,paid_search,False,Bronze
C012321,2022-08-09,Austria,Villach,1987,female,organic_search,True,Silver
C012322,2024-09-23,Germany,Augsburg,2001,female,affiliate,True,Bronze
C012323,2022-01-09,Germany,Nuremberg,1968,male,organic_search,True,Silver
C012324,2024-03-22,Germany,Muenster,1991,female,organic_search,False,Bronze
C012325,2025-08-23,Germany,Dusseldorf,1960,female,social_media,False,Bronze
C012326,2023-05-08,Switzerland,Lucerne,1969,female,direct,False,Gold
C012327,2022-10-12,Austria,Vienna,1964,male,email,True,Silver
C012328,2024-04-04,Austria,Klagenfurt,1964,female,organic_search,True,Gold
C012329,2023-02-08,Germany,Stuttgart,1980,male,social_media,True,Silver
C012330,2025-07-12,Germany,Muenster,2001,female,paid_search,True,Bronze
C012331,2025-05-11,Germany,Dresden,1960,female,direct,True,Silver
C012332,2024-07-31,Germany,Cologne,,male,paid_search,False,Bronze
C012333,2024-07-12,Germany,Dusseldorf,1957,female,paid_search,True,Bronze
C012334,2024-05-20,Germany,Augsburg,1984,female,paid_search,False,Bronze
C012335,2024-11-28,Germany,Karlsruhe,1987,not_specified,direct,False,Bronze
C012336,2023-10-27,Germany,Leipzig,1963,female,social_media,True,Silver
C012337,2025-11-02,Germany,Stuttgart,1967,male,organic_search,True,Bronze
C012338,2023-05-15,Germany,Berlin,1964,female,referral,False,Bronze
C012339,2022-01-13,Germany,Munich,1958,female,direct,True,Silver
C012340,2024-10-06,Germany,Berlin,1975,male,direct,True,Bronze
C012341,2024-08-14,Germany,Dusseldorf,1970,male,paid_search,True,Bronze
C012342,2025-11-18,Switzerland,Geneva,1968,female,paid_search,False,Bronze
C012343,2023-07-26,Germany,Berlin,1999,female,social_media,True,Platinum
C012344,2023-09-06,Austria,Klagenfurt,1966,male,paid_search,True,Bronze
C012345,2024-03-23,Germany,Augsburg,1968,male,email,True,Bronze
C012346,2023-07-21,Austria,Villach,1976,male,referral,True,Silver
C012347,2025-02-08,Germany,Karlsruhe,1999,female,direct,True,Gold
C012348,2023-09-11,Switzerland,Zurich,1965,not_specified,email,True,Bronze
C012349,2025-02-06,Austria,Graz,1986,female,direct,True,Bronze
C012350,2023-09-07,Germany,Karlsruhe,2004,male,direct,True,Bronze
C012351,2022-11-22,Germany,Berlin,1998,female,organic_search,True,Bronze
C012352,2025-12-02,Germany,Mannheim,1985,male,direct,False,Bronze
C012353,2024-01-31,Germany,Munich,1993,male,paid_search,True,Bronze
C012354,2024-10-18,Austria,Vienna,1957,female,organic_search,False,Bronze
C012355,2024-05-04,Austria,Klagenfurt,1991,female,referral,True,Bronze
C012356,2023-06-04,Germany,Bonn,1966,female,email,True,Gold
C012357,2025-11-05,Germany,Hamburg,1969,male,direct,True,Gold
C012358,2023-06-21,Germany,Berlin,1978,male,organic_search,True,Bronze
C012359,2025-12-06,Germany,Augsburg,1996,female,direct,False,Bronze
C012360,2023-09-15,Germany,Stuttgart,1977,male,paid_search,True,Silver
C012361,2022-02-02,Germany,Muenster,1965,male,organic_search,False,Bronze
C012362,2022-02-23,Austria,Salzburg,1990,female,social_media,True,Silver
C012363,2025-11-07,Germany,Muenster,1986,female,social_media,False,Bronze
C012364,2024-02-02,Austria,Villach,1995,male,paid_search,True,Silver
C012365,2023-07-15,Germany,Hanover,1981,male,direct,True,Bronze
C012366,2025-03-18,Germany,Munich,,male,organic_search,True,Silver
C012367,2024-06-10,Germany,Augsburg,1959,male,direct,True,Silver
C012368,2024-08-12,Germany,Dusseldorf,1973,female,organic_search,False,Gold
C012369,2024-09-17,Germany,Stuttgart,1956,male,direct,True,Bronze
C012370,2022-10-14,Austria,Innsbruck,1964,male,paid_search,False,Gold
C012371,2022-05-08,Germany,Leipzig,1997,male,organic_search,True,Bronze
C012372,2024-11-18,Germany,Bonn,1956,male,paid_search,True,Bronze
C012373,2022-02-01,Germany,Stuttgart,1969,male,social_media,False,Bronze
C012374,2024-11-05,Germany,Wiesbaden,1958,female,organic_search,True,Platinum
C012375,2022-07-07,Germany,Hamburg,1977,female,direct,True,Bronze
C012376,2023-01-15,Germany,Essen,1976,female,paid_search,False,Bronze
C012377,2024-10-19,Germany,Muenster,1993,female,organic_search,False,Bronze
C012378,2024-06-19,Austria,Klagenfurt,1955,female,direct,False,Platinum
C012379,2025-02-03,Germany,Karlsruhe,1962,male,paid_search,True,Gold
C012380,2024-06-01,Germany,Hanover,1972,male,direct,False,Bronze
C012381,2022-03-11,Germany,Dresden,1958,male,direct,True,Platinum
C012382,2025-04-28,Germany,Frankfurt,1955,female,paid_search,True,Bronze
C012383,2022-11-08,Germany,Stuttgart,1985,male,direct,False,Bronze
C012384,2022-07-16,Germany,Dresden,1999,male,social_media,False,Bronze
C012385,2025-06-23,Switzerland,Basel,1958,male,organic_search,False,Bronze
C012386,2022-10-09,Germany,Dusseldorf,1965,female,organic_search,True,Bronze
C012387,2024-02-14,Germany,Nuremberg,2000,female,paid_search,False,Bronze
C012388,2023-12-04,Germany,Bonn,1989,male,direct,True,Bronze
C012389,2025-01-16,Germany,Essen,1970,male,referral,True,Bronze
C012390,2022-03-05,Austria,Graz,2001,female,email,True,Bronze
C012391,2022-06-04,Germany,Cologne,1984,male,social_media,True,Silver
C012392,2023-08-24,Austria,Graz,,female,referral,False,Bronze
C012393,2023-11-15,Germany,Dusseldorf,1978,male,paid_search,True,Bronze
C012394,2025-02-12,Germany,Wiesbaden,1997,male,organic_search,True,Bronze
C012395,2024-05-25,Germany,Dusseldorf,1973,male,organic_search,False,Silver
C012396,2022-08-03,Germany,Wiesbaden,1987,male,direct,True,Bronze
C012397,2025-11-15,Germany,Bremen,1967,male,organic_search,False,Silver
C012398,2023-10-27,Austria,Salzburg,1966,female,affiliate,True,Bronze
C012399,2025-10-25,Germany,Stuttgart,1960,male,affiliate,True,Silver
C012400,2025-12-01,Germany,Mannheim,1977,female,paid_search,False,Bronze
C012401,2022-03-16,Germany,Karlsruhe,1964,male,direct,False,Platinum
C012402,2024-01-02,Germany,Muenster,1976,female,social_media,True,Bronze
C012403,2023-09-02,Germany,Karlsruhe,1979,female,direct,True,Silver
C012404,2023-12-22,Germany,Hamburg,1985,female,paid_search,False,Silver
C012405,2023-03-24,Germany,Augsburg,1960,female,social_media,True,Silver
C012406,2024-03-18,Germany,Hanover,1975,not_specified,referral,False,Silver
C012407,2023-12-13,Germany,Bremen,2001,male,email,True,Gold
C012408,2022-09-26,Germany,Stuttgart,1959,male,organic_search,True,Silver
C012409,2023-02-21,Germany,Bremen,2003,female,paid_search,True,Gold
C012410,2022-08-01,Germany,Karlsruhe,1957,female,social_media,True,Gold
C012411,2025-05-04,Germany,Dresden,2004,male,referral,True,Bronze
C012412,2024-09-05,Austria,Vienna,1976,male,organic_search,False,Bronze
C012413,2023-07-14,Austria,Klagenfurt,1991,male,affiliate,True,Bronze
C012414,2023-07-26,Austria,Klagenfurt,2000,female,social_media,True,Bronze
C012415,2022-04-25,Germany,Nuremberg,1994,male,paid_search,False,Bronze
C012416,2023-02-23,Germany,Frankfurt,1991,male,direct,False,Bronze
C012417,2025-08-28,Austria,Linz,1958,male,social_media,False,Bronze
C012418,2022-02-15,Germany,Essen,1970,not_specified,email,True,Gold
C012419,2022-07-31,Germany,Augsburg,2000,male,referral,True,Bronze
C012420,2025-05-07,Germany,Karlsruhe,2003,male,paid_search,True,Bronze
C012421,2024-01-22,Germany,Hamburg,1970,female,affiliate,False,Silver
C012422,2022-02-16,Germany,Hamburg,1989,female,direct,False,Bronze
C012423,2023-12-09,Germany,Berlin,1978,male,referral,True,Bronze
C012424,2024-12-19,Germany,Wiesbaden,1998,female,organic_search,False,Silver
C012425,2023-05-14,Austria,Villach,2000,male,social_media,True,Bronze
C012426,2023-07-06,Austria,Graz,1997,male,social_media,True,Silver
C012427,2024-07-01,Germany,Wiesbaden,1994,male,organic_search,True,Bronze
C012428,2024-05-15,Austria,Salzburg,1987,male,referral,False,Gold
C012429,2025-07-28,Germany,Dusseldorf,2006,male,paid_search,True,Silver
C012430,2022-12-24,Austria,Klagenfurt,2003,male,paid_search,True,Platinum
C012431,2023-02-03,Germany,Hamburg,1975,male,email,True,Silver
C012432,2022-08-13,Austria,Vienna,1978,male,email,True,Gold
C012433,2024-08-18,Austria,Graz,1974,female,direct,True,Bronze
C012434,2024-02-10,Germany,Hanover,1995,male,direct,True,Silver
C012435,2023-05-17,Germany,Karlsruhe,2001,female,social_media,True,Silver
C012436,2024-10-02,Germany,Bremen,1965,male,referral,False,Bronze
C012437,2023-06-29,Germany,Dortmund,1980,male,email,True,Bronze
C012438,2022-10-10,Germany,Dresden,2003,female,organic_search,False,Gold
C012439,2024-02-20,Germany,Berlin,1966,female,organic_search,False,Bronze
C012440,2023-09-23,Germany,Nuremberg,1992,female,organic_search,True,Bronze
C012441,2023-08-09,Germany,Karlsruhe,1997,female,paid_search,False,Bronze
C012442,2023-10-05,Austria,Linz,1969,female,social_media,True,Silver
C012443,2025-08-14,Germany,Hanover,1966,female,email,True,Silver
C012444,2022-11-09,Austria,Linz,1985,female,social_media,False,Bronze
C012445,2023-02-03,Germany,Wiesbaden,1997,female,direct,True,Bronze
C012446,2024-03-27,Germany,Cologne,1956,female,organic_search,False,Silver
C012447,2022-03-09,Germany,Munich,2005,male,organic_search,False,Silver
C012448,2022-07-30,Austria,Villach,1982,male,direct,False,Bronze
C012449,2024-03-29,Germany,Bremen,1961,male,organic_search,False,Silver
C012450,2024-01-07,Germany,Dortmund,1994,female,referral,False,Bronze
C012451,2024-08-01,Germany,Karlsruhe,1981,female,social_media,True,Bronze
C012452,2022-06-13,Germany,Stuttgart,1973,female,paid_search,True,Silver
C012453,2025-05-18,Germany,Stuttgart,1972,female,organic_search,True,Bronze
C012454,2023-12-03,Germany,Hamburg,1993,male,direct,True,Bronze
C012455,2022-08-13,Germany,Bremen,1976,male,social_media,True,Bronze
C012456,2023-03-27,Austria,Klagenfurt,1992,female,referral,True,Silver
C012457,2022-11-25,Germany,Muenster,1997,male,social_media,False,Bronze
C012458,2023-10-16,Germany,Bremen,2003,female,organic_search,False,Silver
C012459,2023-11-10,Germany,Hamburg,2002,male,paid_search,True,Gold
C012460,2023-09-19,Switzerland,Geneva,2004,female,social_media,False,Bronze
C012461,2023-10-29,Germany,Stuttgart,1989,female,social_media,False,Bronze
C012462,2025-08-04,Germany,Augsburg,1965,male,referral,True,Silver
C012463,2025-10-17,Germany,Dresden,1956,male,referral,False,Silver
C012464,2023-12-09,Austria,Villach,1971,female,email,True,Silver
C012465,2025-10-23,Germany,Karlsruhe,1980,female,direct,True,Bronze
C012466,2025-03-28,Austria,Villach,1966,female,affiliate,True,Bronze
C012467,2025-03-30,Austria,Graz,1995,female,organic_search,False,Silver
C012468,2022-11-23,Germany,Dresden,1975,female,direct,False,Gold
C012469,2023-09-26,Germany,Hamburg,2003,female,paid_search,False,Bronze
C012470,2023-05-24,Germany,Leipzig,1957,male,referral,False,Platinum
C012471,2022-05-20,Germany,Dusseldorf,1961,male,email,False,Bronze
C012472,2022-04-19,Germany,Cologne,1980,female,paid_search,False,Bronze
C012473,2024-06-18,Germany,Hamburg,1969,male,direct,False,Gold
C012474,2023-08-31,Germany,Leipzig,2001,male,organic_search,False,Bronze
C012475,2025-04-08,Germany,Hamburg,1981,female,paid_search,True,Bronze
C012476,2024-08-24,Germany,Hanover,1992,male,referral,True,Bronze
C012477,2022-05-04,Germany,Stuttgart,1991,female,social_media,True,Bronze
C012478,2025-04-26,Germany,Frankfurt,1984,female,organic_search,True,Bronze
C012479,2023-12-18,Germany,Munich,1989,female,email,False,Gold
C012480,2024-03-28,Germany,Essen,1967,female,paid_search,True,Silver
C012481,2025-10-27,Austria,Graz,1976,male,organic_search,True,Gold
C012482,2024-07-13,Germany,Dresden,1967,not_specified,organic_search,True,Silver
C012483,2022-02-02,Germany,Muenster,2000,female,organic_search,False,Bronze
C012484,2022-09-14,Austria,Klagenfurt,1959,female,paid_search,True,Bronze
C012485,2023-09-09,Germany,Munich,1999,female,email,False,Bronze
C012486,2022-02-23,Germany,Hamburg,1959,male,email,False,Gold
C012487,2022-08-30,Germany,Augsburg,1977,female,email,True,Bronze
C012488,2025-02-17,Germany,Augsburg,1994,female,organic_search,True,Silver
C012489,2022-07-26,Germany,Leipzig,1979,male,referral,True,Bronze
C012490,2022-08-30,Germany,Essen,2003,male,referral,False,Gold
C012491,2023-12-31,Germany,Leipzig,1999,male,paid_search,True,Bronze
C012492,2022-05-12,Germany,Dresden,1999,male,referral,True,Bronze
C012493,2023-01-05,Germany,Frankfurt,,female,organic_search,True,Silver
C012494,2025-09-16,Germany,Wiesbaden,2003,female,organic_search,False,Bronze
C012495,2024-07-01,Switzerland,Basel,1972,male,social_media,False,Bronze
C012496,2025-10-24,Germany,Cologne,1959,female,organic_search,True,Gold
C012497,2023-05-27,Germany,Dusseldorf,1982,female,social_media,True,Silver
C012498,2024-06-09,Germany,Augsburg,1973,male,social_media,True,Platinum
C012499,2022-12-11,Germany,Stuttgart,1958,not_specified,organic_search,False,Bronze
C012500,2023-07-02,Germany,Karlsruhe,1967,male,email,True,Bronze
C012501,2022-09-10,Germany,Mannheim,1957,male,social_media,True,Bronze
C012502,2025-04-19,Germany,Muenster,1960,male,organic_search,False,Bronze
C012503,2022-09-23,Germany,Cologne,1996,male,email,True,Bronze
C012504,2022-10-23,Germany,Leipzig,1967,female,social_media,False,Gold
C012505,2023-11-02,Germany,Karlsruhe,1983,male,email,True,Bronze
C012506,2023-09-13,Germany,Munich,1988,male,email,True,Gold
C012507,2023-03-30,Germany,Berlin,1970,female,paid_search,False,Bronze
C012508,2023-05-31,Austria,Vienna,1980,male,organic_search,False,Silver
C012509,2023-03-03,Germany,Hamburg,1979,male,email,False,Bronze
C012510,2025-08-11,Germany,Mannheim,2002,female,affiliate,True,Bronze
C012511,2024-04-18,Germany,Dusseldorf,2004,female,social_media,False,Platinum
C012512,2025-08-22,Switzerland,Zurich,1961,male,referral,True,Silver
C012513,2025-11-26,Germany,Bonn,1992,male,direct,True,Bronze
C012514,2024-07-29,Austria,Linz,1990,male,email,False,Bronze
C012515,2025-04-08,Germany,Munich,2004,not_specified,organic_search,False,Silver
C012516,2022-06-10,Germany,Muenster,1985,female,email,True,Bronze
C012517,2025-10-03,Germany,Dresden,1977,male,paid_search,False,Bronze
C012518,2023-11-28,Germany,Dortmund,1993,male,organic_search,True,Bronze
C012519,2024-10-27,Germany,Wiesbaden,1990,male,email,False,Bronze
C012520,2022-12-21,Germany,Frankfurt,1979,female,email,True,Bronze
C012521,2022-05-18,Germany,Dresden,1992,male,direct,True,Gold
C012522,2025-07-02,Switzerland,Winterthur,1956,male,email,False,Gold
C012523,2023-10-12,Germany,Berlin,2004,female,social_media,True,Bronze
C012524,2022-07-19,Germany,Stuttgart,1975,male,email,False,Bronze
C012525,2024-08-09,Germany,Hamburg,1970,male,affiliate,False,Gold
C012526,2022-03-20,Germany,Bremen,1965,male,email,False,Silver
C012527,2023-10-13,Germany,Nuremberg,1961,male,social_media,True,Bronze
C012528,2024-10-14,Germany,Cologne,1971,male,email,False,Bronze
C012529,2024-11-07,Germany,Munich,1955,male,referral,True,Silver
C012530,2023-10-17,Germany,Essen,1966,male,direct,True,Gold
C012531,2023-06-19,Germany,Leipzig,1991,male,organic_search,False,Silver
C012532,2025-04-26,Germany,Munich,1987,not_specified,organic_search,False,Silver
C012533,2022-09-24,Germany,Nuremberg,1980,female,social_media,True,Silver
C012534,2022-04-18,Germany,Mannheim,,not_specified,referral,True,Bronze
C012535,2022-08-15,Austria,Linz,1994,female,organic_search,True,Bronze
C012536,2025-03-03,Germany,Leipzig,1962,female,direct,False,Bronze
C012537,2023-11-11,Germany,Cologne,1983,male,affiliate,True,Silver
C012538,2022-02-23,Germany,Dusseldorf,,male,affiliate,True,Bronze
C012539,2022-09-01,Germany,Bremen,1979,female,email,False,Bronze
C012540,2022-02-10,Switzerland,Lucerne,1969,female,referral,True,Bronze
C012541,2025-03-22,Germany,Cologne,2005,female,paid_search,True,Bronze
C012542,2023-10-29,Austria,Klagenfurt,1960,female,direct,True,Gold
C012543,2022-04-09,Germany,Bremen,1960,female,organic_search,True,Bronze
C012544,2022-11-16,Germany,Dresden,1975,female,paid_search,True,Gold
C012545,2024-06-09,Germany,Dusseldorf,1999,female,direct,False,Bronze
C012546,2024-05-07,Germany,Wiesbaden,1996,female,social_media,False,Bronze
C012547,2025-03-29,Germany,Hamburg,1973,male,referral,True,Platinum
C012548,2022-02-07,Germany,Frankfurt,1969,male,social_media,False,Bronze
C012549,2022-04-11,Austria,Linz,1971,female,organic_search,False,Bronze
C012550,2022-02-21,Germany,Dresden,1968,male,paid_search,True,Silver
C012551,2023-07-24,Germany,Dortmund,1985,female,organic_search,False,Bronze
C012552,2024-11-16,Germany,Wiesbaden,2003,female,organic_search,True,Gold
C012553,2024-08-16,Germany,Cologne,1986,male,social_media,False,Platinum
C012554,2022-10-31,Germany,Dresden,1988,male,referral,True,Bronze
C012555,2024-08-07,Germany,Essen,1972,male,social_media,True,Gold
C012556,2024-08-06,Germany,Dusseldorf,,male,direct,False,Bronze
C012557,2022-10-04,Germany,Berlin,1960,female,paid_search,True,Bronze
C012558,2024-12-19,Switzerland,Winterthur,1956,male,paid_search,True,Bronze
C012559,2023-09-03,Germany,Frankfurt,1977,female,direct,True,Silver
C012560,2022-03-27,Switzerland,Zurich,2006,female,referral,True,Bronze
C012561,2023-07-19,Germany,Dresden,1994,male,organic_search,True,Gold
C012562,2025-01-17,Germany,Cologne,2005,female,social_media,False,Bronze
C012563,2024-10-03,Germany,Hanover,1970,not_specified,organic_search,True,Platinum
C012564,2023-01-23,Germany,Bonn,1989,male,referral,True,Silver
C012565,2024-12-29,Germany,Frankfurt,1986,female,social_media,True,Bronze
C012566,2023-07-17,Germany,Hamburg,1961,male,email,False,Bronze
C012567,2023-10-28,Germany,Hamburg,1956,female,paid_search,False,Bronze
C012568,2022-05-06,Germany,Hamburg,1992,female,organic_search,True,Bronze
C012569,2025-12-11,Switzerland,Lausanne,1968,female,organic_search,False,Bronze
C012570,2025-04-26,Germany,Leipzig,1978,male,paid_search,False,Bronze
C012571,2022-10-09,Germany,Mannheim,1996,male,organic_search,True,Bronze
C012572,2024-03-21,Germany,Leipzig,1957,male,paid_search,True,Gold
C012573,2025-02-01,Germany,Nuremberg,1963,female,paid_search,True,Bronze
C012574,2023-12-31,Germany,Essen,1961,male,referral,True,Bronze
C012575,2022-11-01,Germany,Dortmund,1986,male,paid_search,False,Bronze
C012576,2025-10-31,Germany,Bonn,1957,not_specified,direct,True,Silver
C012577,2023-01-24,Germany,Bremen,1990,male,paid_search,True,Silver
C012578,2023-04-29,Austria,Salzburg,1960,female,paid_search,False,Bronze
C012579,2023-06-21,Germany,Essen,1983,female,organic_search,True,Bronze
C012580,2025-07-11,Austria,Innsbruck,1983,female,email,True,Bronze
C012581,2023-12-24,Germany,Dusseldorf,1995,female,organic_search,True,Bronze
C012582,2024-11-05,Austria,Vienna,1993,female,paid_search,False,Bronze
C012583,2025-07-26,Switzerland,Basel,1977,male,referral,True,Silver
C012584,2025-09-03,Austria,Linz,2005,female,social_media,True,Bronze
C012585,2025-05-22,Germany,Augsburg,1967,female,social_media,False,Gold
C012586,2025-08-04,Germany,Muenster,2006,female,direct,True,Bronze
C012587,2025-10-02,Austria,Graz,2006,male,paid_search,False,Platinum
C012588,2025-12-03,Germany,Dortmund,1997,female,email,True,Bronze
C012589,2024-07-18,Germany,Dortmund,1982,male,referral,False,Bronze
C012590,2022-07-10,Germany,Frankfurt,1957,male,direct,True,Bronze
C012591,2022-06-13,Germany,Berlin,1978,female,paid_search,False,Bronze
C012592,2025-02-24,Germany,Muenster,1978,male,paid_search,True,Silver
C012593,2023-04-02,Germany,Nuremberg,1975,not_specified,organic_search,False,Bronze
C012594,2025-03-08,Germany,Dortmund,1957,male,organic_search,True,Bronze
C012595,2025-09-12,Germany,Cologne,2002,male,paid_search,False,Bronze
C012596,2024-07-20,Germany,Essen,1988,female,paid_search,True,Bronze
C012597,2025-01-09,Germany,Stuttgart,1957,female,organic_search,True,Platinum
C012598,2023-02-07,Switzerland,Geneva,1963,female,organic_search,True,Bronze
C012599,2023-09-20,Germany,Muenster,1997,female,paid_search,True,Bronze
C012600,2025-10-26,Germany,Nuremberg,1989,male,paid_search,False,Bronze
C012601,2025-03-26,Germany,Dusseldorf,1963,male,organic_search,False,Silver
C012602,2022-10-23,Germany,Frankfurt,1968,male,email,False,Silver
C012603,2025-09-14,Germany,Mannheim,1961,female,paid_search,False,Bronze
C012604,2023-12-23,Germany,Hanover,1988,female,social_media,True,Bronze
C012605,2025-05-04,Germany,Augsburg,1958,male,referral,False,Bronze
C012606,2024-01-24,Germany,Mannheim,1993,male,paid_search,True,Silver
C012607,2024-05-22,Germany,Dortmund,1974,male,email,True,Bronze
C012608,2022-08-22,Switzerland,Bern,1969,female,direct,False,Bronze
C012609,2023-05-05,Germany,Leipzig,1975,female,affiliate,True,Platinum
C012610,2024-11-10,Germany,Hamburg,2006,male,social_media,True,Silver
C012611,2025-05-02,Germany,Berlin,1977,male,paid_search,True,Bronze
C012612,2022-05-09,Germany,Hamburg,1966,male,paid_search,True,Silver
C012613,2022-04-22,Germany,Wiesbaden,,male,paid_search,True,Platinum
C012614,2024-09-28,Austria,Klagenfurt,1960,not_specified,paid_search,True,Bronze
C012615,2023-10-09,Germany,Leipzig,1969,male,social_media,True,Platinum
C012616,2025-05-11,Germany,Wiesbaden,1985,male,organic_search,False,Silver
C012617,2022-04-09,Germany,Bonn,1984,female,organic_search,False,Bronze
C012618,2023-05-20,Germany,Munich,1976,male,organic_search,False,Bronze
C012619,2022-02-21,Germany,Frankfurt,1972,male,referral,False,Bronze
C012620,2024-10-22,Germany,Leipzig,1998,male,social_media,False,Silver
C012621,2025-05-24,Germany,Karlsruhe,1958,female,email,False,Platinum
C012622,2022-08-15,Germany,Nuremberg,1981,male,direct,True,Silver
C012623,2023-04-14,Germany,Leipzig,1990,male,referral,True,Bronze
C012624,2025-05-07,Germany,Karlsruhe,1968,male,social_media,True,Bronze
C012625,2022-03-01,Germany,Dusseldorf,1995,male,organic_search,False,Bronze
C012626,2025-10-07,Germany,Wiesbaden,1982,female,organic_search,True,Silver
C012627,2025-07-05,Germany,Bonn,1977,male,social_media,True,Bronze
C012628,2022-08-09,Germany,Nuremberg,1999,female,organic_search,False,Bronze
C012629,2022-07-20,Germany,Hamburg,1960,female,email,True,Bronze
C012630,2024-09-26,Germany,Munich,1967,female,social_media,True,Bronze
C012631,2022-01-15,Germany,Muenster,1997,male,organic_search,True,Platinum
